Frame,ID,Label,x1,y1,x2,y2
126,5,player,641,318,681,396
126,11,player,1167,204,1213,280
126,32,player,724,310,778,389
126,13,player,24,118,62,180
126,9,player,3,259,39,349
126,33,player,1118,239,1163,315
126,2,player,470,242,511,318
126,2,player,470,270,511,318
126,11,player,1137,211,1161,255
126,34,player,328,249,364,333
127,0,player,460,367,523,466
127,2,player,465,241,512,317
127,24,player,566,307,608,390
127,32,player,720,309,769,391
127,13,player,13,117,51,179
127,31,player,1235,505,1280,599
127,6,player,323,123,355,184
127,5,player,636,316,680,393
127,10,player,836,344,879,444
127,7,player,791,166,834,231
127,4,player,0,259,30,349
127,11,player,1167,206,1214,281
127,33,player,1115,240,1162,309
127,11,player,1139,210,1160,252
127,33,player,1117,253,1160,315
128,5,player,626,313,681,395
128,0,player,464,367,531,467
128,24,player,568,305,606,385
128,2,player,460,241,512,318
128,10,player,839,341,880,442
128,13,player,5,117,39,178
128,32,player,718,309,759,392
128,6,player,317,123,350,185
128,11,player,1167,206,1210,284
128,31,player,1238,506,1280,598
128,7,player,792,169,828,230
128,33,player,1109,238,1163,313
128,4,player,0,259,22,349
128,11,player,1141,210,1162,260
128,31,player,1254,502,1280,604
129,32,player,711,310,756,392
129,0,player,458,369,531,467
129,10,player,831,339,883,442
129,5,player,620,313,681,395
129,2,player,457,241,507,319
129,24,player,571,304,603,385
129,6,player,313,124,340,185
129,11,player,1170,206,1204,283
129,33,player,1113,237,1162,315
129,7,player,797,169,829,231
129,31,player,1244,507,1280,598
129,11,player,1142,211,1170,278
129,13,player,0,117,30,178
129,4,player,0,258,15,351
129,31,player,1262,505,1280,603
130,0,player,462,370,524,467
130,10,player,825,338,884,440
130,32,player,703,310,752,395
130,13,player,0,117,18,178
130,5,player,616,323,675,390
130,24,player,572,304,598,385
130,2,player,455,242,499,319
130,7,player,796,169,826,230
130,6,player,309,125,332,185
130,11,player,1174,206,1203,283
130,33,player,1112,239,1157,313
130,11,player,1141,211,1169,286
130,31,player,1250,506,1280,598
130,5,player,650,310,680,366
131,32,player,693,310,747,395
131,10,player,820,338,885,437
131,0,player,463,370,514,467
131,2,player,457,242,495,319
131,7,player,787,167,819,228
131,11,player,1103,240,1157,310
131,6,player,305,125,324,185
131,27,player,1166,204,1201,284
131,14,player,562,302,596,384
131,5,player,616,322,672,391
131,11,player,1137,212,1164,291
131,5,player,652,309,679,361
131,31,player,1260,508,1280,622
131,31,player,1262,480,1280,607
131,10,player,836,343,886,440
132,32,player,688,310,738,395
132,0,player,466,369,513,466
132,14,player,554,300,599,382
132,7,player,779,166,814,228
132,11,player,1094,241,1156,310
132,10,player,822,337,889,440
132,2,player,460,241,492,318
132,6,player,297,124,318,184
132,27,player,1162,204,1198,283
132,11,player,1138,213,1160,286
132,5,player,647,309,678,358
132,5,player,641,329,666,389
132,31,player,1263,505,1280,614
132,5,player,619,310,671,379
132,31,player,1263,547,1280,614
133,32,player,682,310,727,394
133,7,player,774,166,811,230
133,14,player,555,299,600,377
133,2,player,452,240,487,319
133,11,player,1093,244,1152,308
133,0,player,469,368,503,466
133,10,player,817,339,883,441
133,6,player,287,124,311,186
133,27,player,1161,204,1197,285
133,11,player,1136,214,1161,282
133,31,player,1257,537,1280,610
133,5,player,621,309,673,384
133,31,player,1257,503,1280,609
133,31,player,1261,474,1280,608
133,5,player,634,307,677,370
133,28,player,1270,289,1280,367
133,5,player,625,323,669,390
133,31,player,1263,466,1280,547
134,32,player,677,308,717,395
134,14,player,549,299,598,377
134,0,player,465,367,500,465
134,2,player,445,240,482,319
134,10,player,821,342,880,442
134,6,player,277,122,305,186
134,7,player,769,166,810,230
134,5,player,618,306,676,390
134,11,player,1089,246,1145,308
134,27,player,1158,206,1201,286
134,11,player,1134,214,1159,286
134,28,player,1264,277,1280,362
134,35,player,1253,535,1280,603
134,31,player,1252,501,1280,605
134,31,player,1258,478,1280,604
135,0,player,463,366,503,464
135,2,player,438,239,480,317
135,14,player,551,298,595,378
135,6,player,267,122,302,185
135,11,player,1157,208,1203,286
135,33,player,1085,247,1136,310
135,7,player,768,166,807,232
135,11,player,1128,213,1159,293
135,10,player,833,342,883,441
135,28,player,1255,270,1280,356
135,31,player,1251,537,1280,600
135,5,player,680,306,710,393
135,36,player,617,304,672,390
135,31,player,1250,505,1280,602
135,36,player,617,325,666,389
135,34,player,282,247,315,332
136,2,player,433,240,479,317
136,10,player,837,342,880,441
136,0,player,458,366,506,465
136,6,player,260,122,295,186
136,14,player,547,298,590,377
136,36,player,615,301,674,384
136,28,player,1252,270,1279,356
136,11,player,1082,247,1127,309
136,27,player,1157,209,1201,287
136,11,player,1119,213,1160,295
136,7,player,768,168,797,231
136,5,player,677,330,704,394
136,5,player,679,305,704,347
136,31,player,1253,532,1280,601
136,31,player,1253,500,1280,601
137,10,player,828,340,882,441
137,0,player,455,367,505,467
137,14,player,543,295,587,378
137,6,player,254,123,286,184
137,2,player,430,241,472,319
137,11,player,1153,211,1195,288
137,36,player,610,302,672,383
137,28,player,1253,270,1280,355
137,33,player,1073,247,1120,309
137,7,player,768,169,791,231
137,5,player,674,332,697,394
137,11,player,1114,215,1166,295
137,5,player,673,303,698,359
137,31,player,1257,521,1280,606
137,5,player,673,307,698,392
137,31,player,1259,486,1280,605
138,10,player,822,338,882,438
138,0,player,452,369,499,467
138,14,player,541,292,583,374
138,33,player,1062,245,1110,309
138,6,player,249,125,277,185
138,28,player,1249,268,1280,355
138,7,player,764,169,789,231
138,11,player,1151,213,1188,287
138,2,player,431,241,463,319
138,5,player,668,333,691,394
138,5,player,612,302,668,385
138,11,player,1119,215,1158,292
138,31,player,1262,500,1280,615
138,5,player,664,302,691,364
139,10,player,817,337,881,433
139,14,player,539,290,582,367
139,28,player,1241,265,1279,355
139,0,player,448,370,486,466
139,33,player,1050,243,1099,308
139,2,player,432,243,461,318
139,7,player,754,167,787,230
139,6,player,245,125,271,184
139,5,player,658,333,688,394
139,11,player,1149,213,1179,287
139,5,player,618,301,667,385
139,31,player,1259,501,1280,609
139,11,player,1124,218,1156,295
139,11,player,1116,215,1159,299
139,5,player,627,301,676,383
139,5,player,623,300,671,364
139,31,player,1260,532,1280,607
139,5,player,646,304,684,373
140,28,player,1234,263,1278,354
140,33,player,1033,240,1087,308
140,14,player,535,289,576,365
140,7,player,746,167,782,232
140,2,player,423,243,457,318
140,6,player,238,125,260,184
140,10,player,825,336,878,435
140,31,player,1249,496,1280,606
140,0,player,444,369,479,467
140,11,player,1147,218,1179,286
140,5,player,651,311,687,396
140,11,player,1121,221,1149,294
140,5,player,629,303,663,386
140,5,player,641,301,677,390
141,33,player,1012,238,1075,309
141,2,player,413,243,451,319
141,14,player,537,288,571,366
141,7,player,739,167,779,235
141,28,player,1228,264,1278,351
141,6,player,228,124,251,187
141,31,player,1240,493,1280,605
141,0,player,439,366,475,466
141,5,player,616,300,664,385
141,10,player,818,337,875,435
141,5,player,640,338,684,396
141,11,player,1139,213,1177,288
141,11,player,1122,220,1151,296
141,5,player,616,314,653,385
141,0,player,445,412,475,466
141,5,player,623,300,669,375
142,33,player,999,237,1058,308
142,2,player,404,242,449,318
142,0,player,434,362,472,467
142,28,player,1221,263,1279,352
142,31,player,1235,492,1280,602
142,6,player,215,123,243,187
142,14,player,533,287,564,366
142,7,player,732,168,776,236
142,5,player,629,300,679,395
142,10,player,825,339,871,436
142,34,player,236,249,265,331
142,11,player,1133,214,1167,288
142,11,player,1112,239,1151,298
142,5,player,607,301,662,387
142,5,player,607,303,647,385
142,11,player,1113,218,1150,297
143,28,player,1215,264,1272,350
143,2,player,396,241,445,317
143,10,player,830,338,874,436
143,0,player,426,359,470,463
143,6,player,204,124,236,187
143,33,player,989,237,1036,308
143,14,player,527,286,557,366
143,7,player,727,169,766,234
143,34,player,227,250,259,332
143,11,player,1104,220,1153,299
143,31,player,1237,493,1280,598
143,5,player,621,334,670,396
143,5,player,602,309,653,383
143,31,player,1260,494,1280,595
143,5,player,642,297,662,335
144,10,player,818,337,874,436
144,2,player,390,241,442,317
144,0,player,418,359,466,458
144,28,player,1207,265,1262,348
144,6,player,195,123,227,187
144,33,player,978,237,1015,308
144,7,player,727,171,760,235
144,14,player,518,283,553,365
144,31,player,1243,495,1280,604
144,5,player,604,309,655,396
144,11,player,1098,218,1151,299
144,5,player,639,297,661,343
144,11,player,1126,230,1153,299
144,5,player,625,316,662,393
144,11,player,1104,218,1142,295
145,0,player,412,357,462,458
145,10,player,810,336,875,432
145,28,player,1202,266,1253,344
145,5,player,596,309,652,397
145,14,player,510,281,551,361
145,2,player,386,243,431,318
145,6,player,188,125,214,188
145,11,player,1094,222,1154,300
145,33,player,967,237,999,310
145,7,player,727,172,757,235
145,5,player,636,297,661,343
145,31,player,1252,496,1280,605
145,34,player,201,250,247,332
146,10,player,805,336,874,431
146,0,player,402,357,455,463
146,5,player,589,310,644,398
146,6,player,183,126,206,187
146,28,player,1199,267,1245,345
146,7,player,720,172,751,235
146,11,player,1095,223,1151,304
146,5,player,633,298,659,339
146,31,player,1245,493,1280,605
146,19,player,955,238,988,310
146,2,player,396,244,424,318
146,14,player,506,280,545,357
146,2,player,387,245,423,320
146,11,player,1098,220,1119,268
147,28,player,1190,265,1239,347
147,0,player,399,358,451,463
147,7,player,711,172,746,234
147,19,player,939,237,977,311
147,31,player,1237,491,1280,605
147,10,player,805,336,875,432
147,24,player,584,312,638,399
147,6,player,176,129,198,187
147,11,player,1098,223,1140,304
147,14,player,506,280,540,357
147,2,player,392,244,421,316
147,5,player,628,298,659,359
147,11,player,1095,221,1115,271
147,11,player,1096,221,1125,277
147,11,player,1098,247,1140,304
148,0,player,392,359,445,466
148,28,player,1182,264,1235,346
148,7,player,705,172,743,237
148,18,player,923,236,966,311
148,5,player,582,312,628,399
148,10,player,810,337,871,438
148,31,player,1234,492,1280,602
148,2,player,383,243,419,320
148,6,player,166,130,192,189
148,10,player,828,337,871,437
148,14,player,502,279,535,356
148,5,player,620,295,660,365
148,11,player,1105,224,1134,304
148,11,player,1091,221,1116,304
149,0,player,387,361,439,467
149,2,player,375,242,415,320
149,28,player,1180,265,1232,346
149,7,player,701,172,744,239
149,10,player,818,338,875,437
149,14,player,497,276,531,358
149,18,player,911,236,955,311
149,31,player,1236,494,1280,597
149,6,player,155,131,187,190
149,11,player,1102,224,1134,305
149,5,player,583,312,622,397
149,11,player,1086,221,1109,295
149,5,player,619,292,662,370
150,0,player,383,364,434,468
150,6,player,145,132,183,190
150,7,player,697,173,740,239
150,2,player,370,242,413,319
150,18,player,901,236,942,310
150,5,player,583,310,617,398
150,10,player,834,340,874,437
150,14,player,494,272,527,352
150,5,player,617,293,669,374
150,11,player,1098,223,1133,306
150,11,player,1081,220,1110,296
150,31,player,1243,500,1280,594
150,28,player,1181,266,1225,346
150,28,player,1186,267,1231,337
151,10,player,826,340,880,438
151,0,player,373,369,430,470
151,24,player,576,310,613,401
151,2,player,363,243,414,319
151,14,player,489,272,523,348
151,6,player,137,132,179,191
151,11,player,1096,224,1135,306
151,7,player,697,175,733,241
151,5,player,628,292,669,376
151,28,player,1181,267,1229,346
151,18,player,888,237,926,309
151,11,player,1074,219,1106,296
151,31,player,1256,491,1280,605
152,10,player,821,338,884,438
152,0,player,363,371,424,470
152,2,player,359,244,415,319
152,14,player,487,270,520,345
152,24,player,571,310,607,401
152,28,player,1178,266,1227,346
152,7,player,701,176,729,243
152,6,player,132,133,171,191
152,16,player,874,237,908,309
152,5,player,634,293,665,379
152,11,player,1095,226,1136,306
152,11,player,1063,218,1108,297
152,31,player,1263,500,1280,599
152,34,player,171,252,207,337
153,10,player,820,337,886,432
153,28,player,1176,265,1226,347
153,0,player,353,371,416,471
153,24,player,567,310,604,401
153,11,player,1096,228,1135,309
153,2,player,357,245,408,320
153,14,player,485,269,517,345
153,6,player,128,135,167,192
153,7,player,703,177,728,242
153,11,player,1056,217,1106,297
153,16,player,859,237,893,311
153,5,player,622,293,667,379
153,31,player,1255,522,1280,599
154,0,player,348,371,406,471
154,10,player,824,337,888,433
154,28,player,1174,265,1226,345
154,7,player,695,177,728,243
154,11,player,1053,217,1108,299
154,24,player,565,311,601,401
154,6,player,126,135,165,193
154,14,player,484,269,514,347
154,31,player,1248,522,1280,600
154,5,player,632,292,668,381
154,16,player,847,238,884,310
154,2,player,361,246,401,321
154,11,player,1097,230,1131,313
155,10,player,828,337,888,435
155,0,player,343,371,403,471
155,28,player,1175,266,1228,346
155,24,player,561,313,597,400
155,7,player,690,177,727,242
155,6,player,125,135,158,194
155,14,player,483,267,510,347
155,16,player,834,239,879,313
155,11,player,1052,217,1100,299
155,5,player,626,291,673,381
155,2,player,364,246,402,322
155,11,player,1099,231,1126,312
155,31,player,1251,521,1280,595
155,34,player,148,251,198,337
156,0,player,340,371,401,471
156,28,player,1176,268,1231,347
156,7,player,684,177,727,243
156,24,player,561,315,593,401
156,16,player,822,240,874,313
156,10,player,839,338,889,435
156,11,player,1052,215,1093,299
156,11,player,1098,231,1127,313
156,6,player,117,135,153,194
156,2,player,367,244,401,321
156,5,player,621,291,676,379
156,14,player,479,264,507,348
156,31,player,1257,522,1280,585
157,5,player,618,289,683,373
157,28,player,1176,269,1231,346
157,0,player,340,373,400,471
157,11,player,1051,213,1090,298
157,24,player,554,315,590,401
157,6,player,109,135,148,195
157,10,player,854,338,892,437
157,14,player,471,261,505,347
157,7,player,681,177,730,245
157,2,player,360,243,398,321
157,11,player,1093,231,1128,314
157,16,player,804,239,864,313
158,0,player,341,373,395,472
158,24,player,545,315,588,400
158,11,player,1046,212,1085,299
158,28,player,1177,270,1230,346
158,10,player,847,337,901,436
158,11,player,1086,230,1129,314
158,14,player,464,260,503,340
158,6,player,102,135,144,196
158,5,player,621,291,689,374
158,7,player,680,178,727,247
158,16,player,803,237,849,313
158,2,player,356,242,395,320
159,0,player,342,371,390,473
159,10,player,842,336,908,434
159,28,player,1174,269,1230,346
159,24,player,537,314,586,399
159,2,player,349,242,394,319
159,14,player,456,258,500,335
159,11,player,1080,230,1132,314
159,37,player,1039,212,1079,297
159,6,player,95,136,139,197
159,16,player,784,236,833,313
159,5,player,648,289,686,374
159,7,player,681,180,720,246
160,10,player,839,336,911,430
160,28,player,1162,269,1226,347
160,24,player,530,314,583,399
160,11,player,1078,230,1132,315
160,0,player,335,370,386,474
160,2,player,342,242,393,319
160,14,player,453,258,497,333
160,37,player,1035,212,1074,297
160,6,player,91,138,132,197
160,16,player,776,233,818,311
160,5,player,654,290,686,364
160,7,player,692,181,719,246
160,5,player,657,296,688,376
160,7,player,684,180,715,243
161,28,player,1157,268,1222,349
161,11,player,1077,231,1128,316
161,24,player,527,314,578,398
161,0,player,326,369,384,473
161,2,player,339,243,391,319
161,37,player,1030,212,1069,296
161,5,player,650,289,687,376
161,14,player,452,258,495,335
161,16,player,765,233,805,308
161,6,player,88,139,124,197
161,10,player,841,334,915,425
161,7,player,688,180,719,245
161,10,player,861,334,918,425
161,34,player,133,253,178,338
161,10,player,898,378,921,429
162,0,player,320,369,378,473
162,11,player,1077,231,1120,317
162,24,player,526,314,576,397
162,16,player,753,233,793,310
162,5,player,644,287,689,377
162,28,player,1153,268,1216,349
162,37,player,1025,213,1066,298
162,6,player,87,139,117,197
162,2,player,338,245,385,320
162,14,player,453,258,493,335
162,10,player,855,335,919,435
162,7,player,681,179,715,244
162,10,player,874,334,919,433
163,0,player,315,370,372,468
163,16,player,742,234,783,312
163,24,player,526,314,572,397
163,5,player,640,283,692,376
163,28,player,1154,269,1211,348
163,10,player,855,337,914,433
163,37,player,1019,214,1065,297
163,11,player,1081,231,1117,316
163,7,player,675,178,711,245
163,14,player,450,256,489,335
163,6,player,86,139,112,195
163,2,player,340,246,380,321
164,37,player,1014,216,1065,297
164,0,player,312,372,366,469
164,5,player,637,282,691,368
164,24,player,529,312,569,397
164,16,player,730,237,776,312
164,28,player,1159,269,1209,348
164,10,player,866,336,921,432
164,7,player,668,177,709,243
164,14,player,443,253,483,334
164,11,player,1082,230,1114,316
164,2,player,343,246,379,320
164,6,player,76,137,106,197
165,0,player,311,373,359,469
165,37,player,1009,218,1064,297
165,5,player,635,281,699,366
165,16,player,718,240,766,313
165,24,player,521,309,564,398
165,14,player,437,251,476,329
165,28,player,1165,268,1206,348
165,7,player,664,176,711,244
165,10,player,873,335,919,433
165,6,player,64,138,101,199
165,11,player,1075,229,1111,316
165,2,player,338,245,375,321
166,24,player,515,307,560,395
166,11,player,1066,228,1108,315
166,16,player,706,242,755,313
166,5,player,638,280,700,368
166,14,player,432,249,471,325
166,37,player,1003,218,1059,297
166,28,player,1163,268,1203,349
166,6,player,56,137,97,198
166,2,player,330,244,372,322
166,0,player,314,375,353,469
166,7,player,665,177,706,245
166,10,player,867,332,923,433
167,33,player,992,218,1052,298
167,11,player,1060,228,1106,315
167,10,player,864,329,927,427
167,24,player,507,304,556,393
167,0,player,302,374,350,469
167,2,player,323,243,368,319
167,28,player,1156,269,1200,351
167,14,player,428,248,466,322
167,6,player,47,137,91,199
167,5,player,661,281,696,368
167,16,player,697,242,746,313
167,7,player,669,178,697,245
168,33,player,982,218,1042,298
168,10,player,861,328,933,424
168,11,player,1057,228,1103,315
168,28,player,1151,270,1197,351
168,24,player,502,303,551,391
168,2,player,315,243,367,320
168,0,player,293,372,348,468
168,14,player,427,248,463,323
168,16,player,690,242,728,310
168,5,player,651,280,694,368
168,6,player,43,138,85,199
168,7,player,665,179,692,246
168,34,player,111,250,152,334
169,0,player,284,371,346,469
169,19,player,974,217,1032,297
169,24,player,499,304,547,390
169,34,player,100,248,146,333
169,28,player,1149,272,1195,353
169,2,player,310,243,366,321
169,10,player,868,327,938,426
169,11,player,1056,230,1095,315
169,16,player,683,242,716,305
169,6,player,39,139,79,198
169,14,player,424,248,458,322
169,7,player,663,179,689,245
169,5,player,661,280,692,369
170,0,player,279,371,341,468
170,28,player,1152,272,1193,353
170,19,player,971,216,1026,297
170,24,player,499,304,541,391
170,6,player,41,139,73,198
170,5,player,653,278,695,368
170,2,player,309,244,360,321
170,7,player,655,178,689,244
170,10,player,893,327,934,430
170,14,player,420,245,451,323
170,34,player,92,247,142,333
170,11,player,1057,230,1090,314
170,16,player,672,242,706,298
171,0,player,274,371,341,469
171,7,player,647,176,686,244
171,28,player,1154,273,1191,352
171,6,player,31,138,68,199
171,19,player,970,215,1020,297
171,2,player,309,245,350,321
171,10,player,894,329,929,430
171,5,player,656,241,696,310
171,5,player,647,275,704,365
171,14,player,410,243,447,323
171,11,player,1058,230,1087,314
171,24,player,502,305,537,383
171,10,player,880,328,931,429
171,24,player,507,344,533,391
171,34,player,86,245,140,330
171,24,player,505,316,534,391
172,28,player,1153,273,1191,352
172,7,player,641,176,685,242
172,0,player,272,373,337,469
172,19,player,970,212,1015,297
172,5,player,641,273,702,359
172,11,player,1049,229,1085,313
172,14,player,402,240,440,321
172,2,player,312,244,349,322
172,24,player,501,305,534,392
172,6,player,21,138,60,200
172,10,player,895,330,929,429
172,5,player,650,241,686,309
172,38,player,25,65,52,115
173,14,player,394,239,437,318
173,28,player,1145,272,1191,353
173,6,player,11,138,53,201
173,0,player,273,373,335,470
173,10,player,892,329,939,430
173,11,player,1041,228,1083,314
173,24,player,489,307,530,391
173,19,player,971,212,1010,296
173,5,player,640,270,709,357
173,7,player,637,176,682,246
173,2,player,311,244,346,322
173,5,player,639,242,681,311
173,38,player,15,65,40,115
174,10,player,884,327,945,426
174,28,player,1136,271,1190,352
174,14,player,388,237,435,314
174,24,player,481,304,526,390
174,0,player,277,374,328,471
174,6,player,5,138,47,202
174,11,player,1035,227,1080,315
174,2,player,303,242,345,322
174,5,player,662,271,709,356
174,19,player,969,209,1004,296
174,16,player,628,242,672,310
174,7,player,636,178,677,245
174,38,player,0,57,30,116
175,28,player,1128,270,1190,352
175,2,player,295,242,341,320
175,14,player,384,237,431,311
175,24,player,473,301,524,389
175,11,player,1033,227,1077,314
175,10,player,880,325,948,424
175,0,player,282,373,326,471
175,6,player,0,140,39,202
175,16,player,616,241,666,310
175,5,player,665,271,706,360
175,7,player,637,178,675,243
175,19,player,964,209,999,295
175,34,player,90,246,121,331
175,38,player,0,55,16,113
175,10,player,930,375,950,421
176,28,player,1127,269,1187,352
176,0,player,272,370,323,471
176,2,player,288,240,338,318
176,24,player,467,300,525,385
176,11,player,1032,228,1072,314
176,16,player,606,240,653,311
176,14,player,383,238,427,311
176,19,player,960,209,993,295
176,34,player,79,245,119,331
176,7,player,641,178,673,242
176,10,player,879,324,957,421
176,6,player,1,140,29,202
176,5,player,668,271,701,360
176,5,player,652,280,672,331
177,28,player,1129,269,1185,352
177,2,player,282,242,339,319
177,0,player,266,369,319,472
177,24,player,464,301,520,384
177,34,player,68,243,116,330
177,16,player,593,239,650,309
177,10,player,912,324,957,425
177,11,player,1033,229,1071,313
177,5,player,663,270,698,362
177,19,player,954,210,987,295
177,6,player,0,140,23,203
177,14,player,382,238,426,312
177,7,player,636,177,669,241
177,10,player,880,388,905,406
178,0,player,259,368,318,468
178,24,player,462,302,514,385
178,2,player,282,242,336,320
178,11,player,1030,229,1066,314
178,19,player,949,212,981,295
178,28,player,1135,267,1184,351
178,7,player,627,176,663,240
178,10,player,889,326,951,426
178,5,player,662,268,699,362
178,16,player,588,237,634,310
178,6,player,0,139,16,196
178,14,player,384,235,414,311
178,34,player,60,241,118,327
179,5,player,659,266,704,361
179,0,player,254,367,318,467
179,19,player,941,215,978,296
179,11,player,1021,228,1063,313
179,7,player,619,174,662,243
179,2,player,281,243,327,321
179,14,player,379,232,408,313
179,10,player,899,326,958,427
179,28,player,1140,265,1182,353
179,6,player,0,138,11,191
179,16,player,587,237,623,310
179,24,player,467,301,512,385
179,34,player,56,240,116,323
180,11,player,1013,227,1057,312
180,5,player,652,264,703,353
180,0,player,253,369,316,468
180,19,player,931,216,978,295
180,7,player,613,175,663,242
180,10,player,912,325,961,425
180,14,player,373,230,404,313
180,24,player,471,300,509,386
180,2,player,279,243,323,321
180,28,player,1133,264,1180,353
180,16,player,586,237,615,310
181,11,player,1009,227,1053,312
181,5,player,651,263,707,351
181,7,player,611,175,661,243
181,10,player,907,323,960,426
181,18,player,920,218,975,294
181,14,player,366,229,402,307
181,0,player,258,370,310,469
181,24,player,465,297,505,387
181,28,player,1127,264,1172,351
181,16,player,582,240,609,308
181,2,player,283,242,323,320
181,2,player,281,250,316,321
181,2,player,280,286,311,321
181,27,player,1138,265,1180,309
181,27,player,1133,264,1179,324
182,10,player,903,321,962,424
182,18,player,910,217,969,295
182,5,player,649,263,708,350
182,14,player,362,227,400,303
182,24,player,458,294,502,386
182,11,player,1006,228,1048,311
182,7,player,611,177,655,245
182,27,player,1123,265,1173,351
182,2,player,280,241,318,322
182,0,player,259,370,307,470
182,16,player,565,241,610,313
182,34,player,60,241,98,325
183,24,player,451,293,498,382
183,10,player,900,319,965,416
183,27,player,1124,265,1173,351
183,5,player,655,264,706,352
183,18,player,902,219,961,294
183,14,player,359,226,394,299
183,0,player,266,371,305,469
183,2,player,272,239,314,320
183,11,player,1007,229,1043,311
183,7,player,613,177,647,246
183,16,player,557,243,609,312
183,34,player,61,240,95,325
184,24,player,446,291,495,379
184,2,player,264,239,310,319
184,10,player,903,319,970,418
184,27,player,1127,266,1170,351
184,0,player,255,369,304,470
184,5,player,667,264,701,353
184,14,player,356,226,390,301
184,7,player,615,178,644,245
184,16,player,551,244,603,313
184,11,player,1008,231,1038,311
184,18,player,900,222,951,292
184,18,player,932,229,956,293
184,34,player,50,239,93,326
184,18,player,917,225,956,293
185,2,player,256,240,307,320
185,8,player,40,238,88,325
185,10,player,907,319,966,421
185,16,player,543,244,599,314
185,0,player,246,368,300,470
185,24,player,443,291,490,376
185,18,player,898,220,953,293
185,27,player,1130,268,1165,352
185,7,player,611,177,642,245
185,11,player,997,230,1034,311
185,14,player,356,227,385,303
185,5,player,665,265,697,354
186,0,player,237,368,298,469
186,8,player,31,237,84,318
186,2,player,250,241,306,321
186,11,player,984,230,1030,311
186,10,player,916,320,961,421
186,24,player,438,292,483,379
186,7,player,600,175,637,243
186,18,player,899,220,948,293
186,5,player,659,263,703,355
186,16,player,534,244,586,315
186,27,player,1117,268,1161,351
186,14,player,351,227,378,303
187,0,player,229,368,295,469
187,27,player,1103,268,1156,353
187,11,player,972,230,1023,311
187,24,player,436,294,474,379
187,7,player,590,175,631,244
187,5,player,648,261,696,353
187,16,player,522,244,564,316
187,14,player,339,225,371,303
187,2,player,254,243,299,322
187,10,player,924,319,959,421
187,18,player,895,221,942,295
187,8,player,24,236,79,318
188,11,player,964,230,1017,309
188,5,player,635,261,691,347
188,27,player,1092,268,1152,352
188,0,player,224,369,291,470
188,10,player,911,318,961,422
188,7,player,580,176,628,245
188,18,player,882,221,937,294
188,14,player,326,225,362,301
188,16,player,509,244,545,322
188,2,player,251,245,285,323
188,24,player,433,295,466,369
188,24,player,438,330,465,381
189,5,player,629,261,692,348
189,0,player,219,370,280,472
189,11,player,960,231,1007,308
189,10,player,902,317,962,419
189,18,player,870,222,931,296
189,14,player,316,223,353,301
189,16,player,495,246,530,323
189,7,player,574,176,623,246
189,2,player,239,245,278,325
189,27,player,1086,276,1148,352
189,24,player,428,295,460,380
189,27,player,1114,269,1146,322
190,18,player,860,222,923,297
190,10,player,893,316,962,414
190,14,player,308,223,349,300
190,0,player,217,373,271,472
190,7,player,569,178,612,246
190,5,player,625,261,690,346
190,16,player,480,246,516,324
190,27,player,1081,271,1143,353
190,24,player,415,293,454,383
190,11,player,957,232,1003,308
190,2,player,235,245,268,326
191,10,player,890,317,962,414
191,24,player,400,290,446,380
191,18,player,851,223,914,297
191,14,player,299,223,338,298
191,16,player,464,247,500,324
191,5,player,625,263,681,349
191,11,player,957,231,999,308
191,0,player,219,373,261,472
191,27,player,1080,273,1141,352
191,7,player,565,180,602,247
191,2,player,223,244,260,326
191,27,player,1094,271,1144,345
192,24,player,387,289,437,378
192,18,player,845,224,905,298
192,0,player,211,372,254,474
192,10,player,889,316,951,415
192,14,player,288,223,325,299
192,16,player,447,247,484,324
192,2,player,209,242,250,322
192,11,player,942,229,988,310
192,4,player,0,237,37,312
192,5,player,627,263,669,348
192,27,player,1082,272,1140,352
192,7,player,563,181,595,246
193,24,player,374,289,434,376
193,10,player,891,319,950,416
193,2,player,193,241,242,321
193,11,player,928,228,979,310
193,0,player,197,370,247,474
193,4,player,0,236,28,313
193,14,player,273,224,311,299
193,7,player,552,181,585,246
193,16,player,432,247,468,324
193,5,player,623,263,664,349
193,27,player,1069,278,1112,351
193,27,player,1081,271,1135,334
193,27,player,1069,276,1129,351
193,18,player,843,246,890,298
193,18,player,857,225,894,291
194,0,player,183,369,239,472
194,11,player,914,227,968,308
194,7,player,537,179,577,243
194,10,player,896,318,949,414
194,5,player,616,261,660,348
194,24,player,362,290,419,368
194,14,player,265,224,305,300
194,2,player,181,241,232,318
194,27,player,1056,273,1109,351
194,18,player,841,223,883,298
194,16,player,414,248,450,325
194,4,player,0,234,22,316
194,27,player,1084,270,1125,334
194,27,player,1074,270,1125,345
195,10,player,884,316,943,415
195,0,player,168,368,233,472
195,5,player,604,257,652,349
195,7,player,524,179,568,245
195,11,player,906,227,959,306
195,27,player,1043,270,1105,352
195,14,player,257,221,295,299
195,24,player,353,291,410,373
195,18,player,828,242,866,298
195,16,player,395,249,428,327
195,2,player,181,242,221,309
195,18,player,846,223,873,276
195,4,player,0,259,13,320
195,27,player,1079,269,1115,313
196,10,player,874,312,932,412
196,5,player,592,257,644,343
196,27,player,1033,269,1102,349
196,7,player,512,178,561,245
196,11,player,898,227,946,307
196,0,player,169,369,224,470
196,14,player,240,218,280,297
196,16,player,381,252,410,329
196,2,player,167,244,208,308
196,18,player,813,241,855,298
